,rules,time_class,time_control,rated,game,result,date,time,period,white.username,black.username,white.rating,black.rating,white.result,black.result,white.score,black.score,white_elo_forecast,black_elo_forecast,eco,eco_url,game_url,white_url,black_url
0,chess,blitz,180,True,1,1-0,2018-11-18,19:34:17,2018-11,0712chains,The_Green_Crapaud,2216,2105,win,resigned,1.0,0.0,0.654519994382466,0.34548000561753406,A41,https://www.chess.com/openings/A41-Queens-Pawn-Opening-1...d6,https://www.chess.com/live/game/3226521607,https://api.chess.com/pub/player/0712chains,https://api.chess.com/pub/player/the_green_crapaud
0,chess,blitz,180,True,1,1-0,2018-11-18,19:39:56,2018-11,Sima58,0712chains,2207,2207,win,timeout,1.0,0.0,0.5,0.5,A00,https://www.chess.com/openings/A00-Saragossa-Opening,https://www.chess.com/live/game/3226534881,https://api.chess.com/pub/player/sima58,https://api.chess.com/pub/player/0712chains
0,chess,blitz,180,True,1,0-1,2018-11-18,19:45:24,2018-11,0712chains,kokainomo,2196,2098,checkmated,win,0.0,1.0,0.6374083767444845,0.36259162325551547,A45,https://www.chess.com/openings/A45-Indian-Game,https://www.chess.com/live/game/3226547791,https://api.chess.com/pub/player/0712chains,https://api.chess.com/pub/player/kokainomo
0,chess,bullet,60,True,1,1-0,2018-11-18,19:52:17,2018-11,Ivanov_anatoly,0712chains,2096,2040,win,timeout,1.0,0.0,0.5798997603578815,0.42010023964211857,B07,https://www.chess.com/openings/B07-Pirc-Defense-2.d4-c6,https://www.chess.com/live/game/3226563781,https://api.chess.com/pub/player/ivanov_anatoly,https://api.chess.com/pub/player/0712chains
0,chess,bullet,60,True,1,0-1,2018-11-18,19:54:40,2018-11,0712chains,smarthink16,2031,2093,timeout,win,0.0,1.0,0.41171002813683716,0.5882899718631628,A00,https://www.chess.com/openings/A00-Mieses-Opening,https://www.chess.com/live/game/3226569608,https://api.chess.com/pub/player/0712chains,https://api.chess.com/pub/player/smarthink16
0,chess,blitz,180,True,1,0-1,2018-11-19,15:27:02,2018-11,oriyaniv500,0712chains,2077,2202,timeout,win,0.0,1.0,0.3274903566650149,0.672509643334985,B90,https://www.chess.com/openings/B90-Sicilian-Defense-Open-Najdorf-English-Attack-6...e5-7.Nb3,https://www.chess.com/live/game/3228447481,https://api.chess.com/pub/player/oriyaniv500,https://api.chess.com/pub/player/0712chains
0,chess,blitz,180,True,1,1-0,2018-11-19,15:33:15,2018-11,0712chains,eliaskembaren,2208,2101,win,resigned,1.0,0.0,0.6492949471109635,0.3507050528890364,B33,https://www.chess.com/openings/B33-Sicilian-Defense-Open-3...cxd4-4.Nxd4,https://www.chess.com/live/game/3228460687,https://api.chess.com/pub/player/0712chains,https://api.chess.com/pub/player/eliaskembaren
0,chess,blitz,180,True,1,0-1,2018-11-19,15:39:31,2018-11,eliaskembaren,0712chains,2095,2214,timeout,win,0.0,1.0,0.3351420214452352,0.6648579785547648,E20,https://www.chess.com/openings/E20-Nimzo-Indian-Defense,https://www.chess.com/live/game/3228473855,https://api.chess.com/pub/player/eliaskembaren,https://api.chess.com/pub/player/0712chains
0,chess,blitz,180,True,1,1-0,2018-11-21,18:34:41,2018-11,0712chains,willycom,2220,2134,win,resigned,1.0,0.0,0.6212967231224545,0.3787032768775454,A40,https://www.chess.com/openings/A40-Queens-Pawn-Opening-1...c6,https://www.chess.com/live/game/3234048796,https://api.chess.com/pub/player/0712chains,https://api.chess.com/pub/player/willycom
0,chess,blitz,180,True,1,0-1,2018-11-21,18:39:49,2018-11,willycom,0712chains,2128,2226,resigned,win,0.0,1.0,0.36259162325551547,0.6374083767444845,B53,https://www.chess.com/openings/B53-Sicilian-Defense-Tartakower-Variation,https://www.chess.com/live/game/3234060620,https://api.chess.com/pub/player/willycom,https://api.chess.com/pub/player/0712chains
0,chess,blitz,180,True,1,1-0,2018-11-21,18:45:03,2018-11,0712chains,Pindoss,2233,2196,win,resigned,1.0,0.0,0.5530468951694625,0.4469531048305375,B08,https://www.chess.com/openings/B08-Pirc-Defense-Classical-Quiet-Chigorin-Line,https://www.chess.com/live/game/3234073047,https://api.chess.com/pub/player/0712chains,https://api.chess.com/pub/player/pindoss
0,chess,bullet,60,True,1,0-1,2018-11-21,18:52:14,2018-11,emrearda,0712chains,2020,2041,checkmated,win,0.0,1.0,0.469815319996098,0.5301846800039021,B01,https://www.chess.com/openings/B01-Scandinavian-Defense-Mieses-Kotroc-Variation-3.Nc3-Qd8,https://www.chess.com/live/game/3234089124,https://api.chess.com/pub/player/emrearda,https://api.chess.com/pub/player/0712chains
