,rules,time_class,time_control,rated,game,result,date,time,period,white.username,black.username,white.rating,black.rating,white.result,black.result,white.score,black.score,white_elo_forecast,black_elo_forecast,eco,eco_url,game_url,white_url,black_url
0,chess,rapid,1800,True,1,1/2-1/2,2019-02-05,14:23:36,2019-2,LucioSanabria,0bLizzard,1055,992,stalemate,stalemate,0.5,0.5,0.5896835031399501,0.41031649686004995,B01,https://www.chess.com/openings/B01-Scandinavian-Defense,https://www.chess.com/live/game/3434517836,https://api.chess.com/pub/player/luciosanabria,https://api.chess.com/pub/player/0blizzard
0,chess,rapid,1800,True,1,1-0,2019-02-05,15:25:51,2019-2,0bLizzard,andywag,1006,883,win,resigned,1.0,0.0,0.6699690139034832,0.3300309860965169,C40,https://www.chess.com/openings/C40-Kings-Pawn-Opening-Kings-Knight-Elephant-Gambit-3.Nxe5,https://www.chess.com/live/game/3434656462,https://api.chess.com/pub/player/0blizzard,https://api.chess.com/pub/player/andywag
0,chess,rapid,1800,True,1,0-1,2019-02-05,15:27:29,2019-2,0bLizzard,samsbrook,989,1046,resigned,win,0.0,1.0,0.41869852163108506,0.581301478368915,B21,https://www.chess.com/openings/B21-Sicilian-Defense-Smith-Morra-Gambit,https://www.chess.com/live/game/3434659959,https://api.chess.com/pub/player/0blizzard,https://api.chess.com/pub/player/samsbrook
0,chess,rapid,1800,True,1,1-0,2019-02-05,15:36:29,2019-2,wyang14,0bLizzard,917,967,win,resigned,1.0,0.0,0.4285368825916186,0.5714631174083814,B01,https://www.chess.com/openings/B01-Scandinavian-Defense-Closed,https://www.chess.com/live/game/3434680816,https://api.chess.com/pub/player/wyang14,https://api.chess.com/pub/player/0blizzard
0,chess,rapid,1800,True,1,0-1,2019-02-05,21:23:29,2019-2,0bLizzard,williamsudbrink,952,1008,resigned,win,0.0,1.0,0.42010023964211857,0.5798997603578815,C46,https://www.chess.com/openings/C46-Three-Knights-Opening,https://www.chess.com/live/game/3435541801,https://api.chess.com/pub/player/0blizzard,https://api.chess.com/pub/player/williamsudbrink
0,chess,rapid,1800,True,1,1-0,2019-02-05,21:36:26,2019-2,Jordan0109,0bLizzard,1055,940,win,checkmated,1.0,0.0,0.6597079941447481,0.34029200585525193,D02,https://www.chess.com/openings/D02-Queens-Pawn-Opening-London-System,https://www.chess.com/live/game/3435571944,https://api.chess.com/pub/player/jordan0109,https://api.chess.com/pub/player/0blizzard
0,chess,rapid,1800,True,1,1-0,2019-02-05,21:46:32,2019-2,stoi4o,0bLizzard,1032,928,win,resigned,1.0,0.0,0.6453524504393825,0.3546475495606176,A40,https://www.chess.com/openings/A40-Queens-Pawn-Opening-Horwitz-Defense,https://www.chess.com/live/game/3435594593,https://api.chess.com/pub/player/stoi4o,https://api.chess.com/pub/player/0blizzard
0,chess,rapid,1800,True,1,0-1,2019-02-05,22:02:35,2019-2,0bLizzard,subudso,906,757,resigned,win,0.0,1.0,0.7021826020905207,0.29781739790947936,C50,https://www.chess.com/openings/C50-Giuoco-Piano-Game,https://www.chess.com/live/game/3435632212,https://api.chess.com/pub/player/0blizzard,https://api.chess.com/pub/player/subudso
0,chess,rapid,1800,True,1,1-0,2019-02-05,22:04:29,2019-2,0bLizzard,nesemann1956,917,812,win,checkmated,1.0,0.0,0.6466688423256146,0.35333115767438533,B00,https://www.chess.com/openings/B00-Kings-Pawn-Opening-Goldsmith-Defense-2.d4,https://www.chess.com/live/game/3435636346,https://api.chess.com/pub/player/0blizzard,https://api.chess.com/pub/player/nesemann1956
0,chess,rapid,1800,True,1,1-0,2019-02-05,23:53:01,2019-2,0bLizzard,QuixoticStrawberry,933,955,win,checkmated,1.0,0.0,0.46838170217189273,0.5316182978281073,C41,https://www.chess.com/openings/C41-Philidor-Defense-3.Bc4,https://www.chess.com/live/game/3435851633,https://api.chess.com/pub/player/0blizzard,https://api.chess.com/pub/player/quixoticstrawberry
0,chess,rapid,1800,True,1,0-1,2019-02-07,23:45:09,2019-2,santiagozapata22,0bLizzard,810,944,checkmated,win,0.0,1.0,0.3161836858063414,0.6838163141936586,C20,https://www.chess.com/openings/C20-Kings-Pawn-Opening-Napoleon-Attack,https://www.chess.com/live/game/3441155232,https://api.chess.com/pub/player/santiagozapata22,https://api.chess.com/pub/player/0blizzard
0,chess,rapid,1800,True,1,1-0,2019-02-08,00:06:37,2019-2,themindsvault,0bLizzard,910,929,win,resigned,1.0,0.0,0.4726840269935071,0.527315973006493,D00,https://www.chess.com/openings/D00-Queens-Pawn-Opening-1...d5-2.e3-Nf6,https://www.chess.com/live/game/3441192828,https://api.chess.com/pub/player/themindsvault,https://api.chess.com/pub/player/0blizzard
