,rules,time_class,time_control,rated,game,result,date,time,period,white.username,black.username,white.rating,black.rating,white.result,black.result,white.score,black.score,white_elo_forecast,black_elo_forecast,eco,eco_url,game_url,white_url,black_url
0,chess,blitz,600,True,1,1-0,2019-01-01,19:38:30,2019-1,003arthur300,augge,946,965,win,resigned,1.0,0.0,0.4726840269935071,0.527315973006493,B01,https://www.chess.com/openings/B01-Scandinavian-Defense,https://www.chess.com/live/game/3341420950,https://api.chess.com/pub/player/003arthur300,https://api.chess.com/pub/player/augge
0,chess,blitz,600,True,1,1-0,2019-01-01,19:43:43,2019-1,lisbs,003arthur300,989,939,win,abandoned,1.0,0.0,0.5714631174083814,0.4285368825916186,B01,https://www.chess.com/openings/B01-Scandinavian-Defense-2.exd5,https://www.chess.com/live/game/3341434800,https://api.chess.com/pub/player/lisbs,https://api.chess.com/pub/player/003arthur300
0,chess,blitz,600,True,1,0-1,2019-01-01,19:46:04,2019-1,003arthur300,jlive1234,931,959,checkmated,win,0.0,1.0,0.45979177167625435,0.5402082283237456,C20,https://www.chess.com/openings/C20-Kings-Pawn-Opening-Wayward-Queen-Attack-2...Nc6-3.Bc4,https://www.chess.com/live/game/3341439785,https://api.chess.com/pub/player/003arthur300,https://api.chess.com/pub/player/jlive1234
0,chess,blitz,600,True,1,0-1,2019-01-01,23:49:07,2019-1,003arthur300,Danilinx,923,927,checkmated,win,0.0,1.0,0.49424379158885506,0.5057562084111449,C21,https://www.chess.com/openings/C21-Center-Game,https://www.chess.com/live/game/3341983817,https://api.chess.com/pub/player/003arthur300,https://api.chess.com/pub/player/danilinx
0,chess,blitz,600,True,1,1-0,2019-01-01,23:58:40,2019-1,dipakArun,003arthur300,967,916,win,checkmated,1.0,0.0,0.5728722513945045,0.4271277486054956,B01,https://www.chess.com/openings/B01-Scandinavian-Defense-Mieses-Kotroc-Variation-3.Nc3,https://www.chess.com/live/game/3342001680,https://api.chess.com/pub/player/dipakarun,https://api.chess.com/pub/player/003arthur300
0,chess,blitz,600,True,1,0-1,2019-01-02,11:17:00,2019-1,003arthur300,samosova,909,967,checkmated,win,0.0,1.0,0.41729811503576986,0.5827018849642301,B07,https://www.chess.com/openings/B07-Pirc-Defense,https://www.chess.com/live/game/3342988547,https://api.chess.com/pub/player/003arthur300,https://api.chess.com/pub/player/samosova
0,chess,blitz,600,True,1,1-0,2019-01-02,13:39:09,2019-1,003arthur300,saipradeep24,917,880,win,resigned,1.0,0.0,0.5530468951694625,0.4469531048305375,C20,https://www.chess.com/openings/C20-Kings-Pawn-Opening-Wayward-Queen-Attack,https://www.chess.com/live/game/3343251629,https://api.chess.com/pub/player/003arthur300,https://api.chess.com/pub/player/saipradeep24
0,chess,blitz,600,True,1,0-1,2019-01-02,14:22:54,2019-1,mov10,003arthur300,928,925,timeout,win,0.0,1.0,0.5043172397550598,0.49568276024494023,B01,https://www.chess.com/openings/B01-Scandinavian-Defense,https://www.chess.com/live/game/3343341914,https://api.chess.com/pub/player/mov10,https://api.chess.com/pub/player/003arthur300
0,chess,blitz,600,True,1,1-0,2019-01-02,14:43:31,2019-1,nilapshah,003arthur300,920,917,win,checkmated,1.0,0.0,0.5043172397550598,0.49568276024494023,A00,https://www.chess.com/openings/A00-Vant-Kruijs-Opening-1...e5,https://www.chess.com/live/game/3343387042,https://api.chess.com/pub/player/nilapshah,https://api.chess.com/pub/player/003arthur300
0,chess,blitz,600,True,1,0-1,2019-01-02,18:20:28,2019-1,JavhlanBatsuh,003arthur300,972,926,resigned,win,0.0,1.0,0.5658152030692333,0.43418479693076684,A00,https://www.chess.com/openings/A00-Vant-Kruijs-Opening,https://www.chess.com/live/game/3343916420,https://api.chess.com/pub/player/javhlanbatsuh,https://api.chess.com/pub/player/003arthur300
0,chess,blitz,600,True,1,0-1,2019-01-03,18:05:46,2019-1,003arthur300,Ghilmor,919,960,checkmated,win,0.0,1.0,0.44126863067523897,0.558731369324761,C20,https://www.chess.com/openings/C20-Kings-Pawn-Opening-MacLeod-Attack,https://www.chess.com/live/game/3346605724,https://api.chess.com/pub/player/003arthur300,https://api.chess.com/pub/player/ghilmor
0,chess,blitz,600,True,1,1-0,2019-01-03,18:22:16,2019-1,003arthur300,Guardian81,927,909,win,timeout,1.0,0.0,0.525880930891169,0.4741190691088309,C20,https://www.chess.com/openings/C20-Kings-Pawn-Opening-1...e5-2.Qg4-Nf6,https://www.chess.com/live/game/3346647429,https://api.chess.com/pub/player/003arthur300,https://api.chess.com/pub/player/guardian81
0,chess,blitz,600,True,1,1-0,2019-01-03,23:34:20,2019-1,stratovarico,003arthur300,977,920,win,checkmated,1.0,0.0,0.581301478368915,0.41869852163108506,A00,https://www.chess.com/openings/A00-Van-Geet-Opening,https://www.chess.com/live/game/3347383973,https://api.chess.com/pub/player/stratovarico,https://api.chess.com/pub/player/003arthur300
