,rules,time_class,time_control,rated,game,result,date,time,period,white.username,black.username,white.rating,black.rating,white.result,black.result,white.score,black.score,white_elo_forecast,black_elo_forecast,eco,eco_url,game_url,white_url,black_url
0,chess,blitz,600,True,1,1-0,2018-09-01,06:54:57,2018-9,Namzziii,0ArtMak0,1279,1334,win,resigned,1.0,0.0,0.42150324765525726,0.5784967523447427,C00,https://www.chess.com/openings/C00-French-Defense-Normal-Variation,https://www.chess.com/live/game/3045155980,https://api.chess.com/pub/player/namzziii,https://api.chess.com/pub/player/0artmak0
0,chess,blitz,600,True,1,1-0,2018-09-01,10:02:48,2018-9,santilal,0ArtMak0,1381,1327,win,resigned,1.0,0.0,0.577092475825329,0.422907524174671,A40,https://www.chess.com/openings/A40-Queens-Pawn-Opening-Horwitz-Defense,https://www.chess.com/live/game/3045400425,https://api.chess.com/pub/player/santilal,https://api.chess.com/pub/player/0artmak0
0,chess,blitz,600,True,1,0-1,2018-09-01,10:15:10,2018-9,0ArtMak0,Baelzinho,1320,1386,resigned,win,0.0,1.0,0.4061446147638222,0.5938553852361779,C30,https://www.chess.com/openings/C30-Kings-Gambit-Declined-Queens-Knight-Defense-3.Nf3,https://www.chess.com/live/game/3045417921,https://api.chess.com/pub/player/0artmak0,https://api.chess.com/pub/player/baelzinho
0,chess,blitz,600,True,1,1-0,2018-09-01,10:18:34,2018-9,0ArtMak0,ascervek,1329,1346,win,checkmated,1.0,0.0,0.47555453887933863,0.5244454611206615,B21,https://www.chess.com/openings/B21-Sicilian-Defense-McDonnell-Attack-2...Nc6-3.Nf3,https://www.chess.com/live/game/3045422429,https://api.chess.com/pub/player/0artmak0,https://api.chess.com/pub/player/ascervek
0,chess,blitz,600,True,1,1-0,2018-09-01,11:44:18,2018-9,notonabrina,0ArtMak0,1290,1320,win,resigned,1.0,0.0,0.4569335079777882,0.5430664920222119,B52,https://www.chess.com/openings/B52-Sicilian-Defense-Canal-Main-Line,https://www.chess.com/live/game/3045549205,https://api.chess.com/pub/player/notonabrina,https://api.chess.com/pub/player/0artmak0
0,chess,blitz,600,True,1,1-0,2018-09-01,11:56:17,2018-9,0ArtMak0,RadoslavGlavchev,1326,1219,win,timeout,1.0,0.0,0.6492949471109635,0.3507050528890364,B00,https://www.chess.com/openings/B00-Kings-Pawn-Opening-Owen-Defense,https://www.chess.com/live/game/3045567785,https://api.chess.com/pub/player/0artmak0,https://api.chess.com/pub/player/radoslavglavchev
0,chess,blitz,600,True,1,1-0,2018-09-01,12:11:00,2018-9,Rahuman_Faizz,0ArtMak0,1355,1319,win,resigned,1.0,0.0,0.5516235473109605,0.4483764526890395,B21,https://www.chess.com/openings/B21-Sicilian-Defense-Smith-Morra-Gambit-2...cxd4-3.Qxd4-Nc6,https://www.chess.com/live/game/3045591073,https://api.chess.com/pub/player/rahuman_faizz,https://api.chess.com/pub/player/0artmak0
0,chess,blitz,600,True,1,0-1,2018-09-03,10:35:51,2018-9,rjstr,0ArtMak0,1312,1327,timeout,win,0.0,1.0,0.47842666694885455,0.5215733330511455,B20,https://www.chess.com/openings/B20-Sicilian-Defense-Bowdler-Attack,https://www.chess.com/live/game/3049840709,https://api.chess.com/pub/player/rjstr,https://api.chess.com/pub/player/0artmak0
0,chess,blitz,600,True,1,1-0,2018-09-03,12:20:26,2018-9,0ArtMak0,raulgonza24,1334,1281,win,timeout,1.0,0.0,0.5756869523764296,0.4243130476235704,B21,https://www.chess.com/openings/B21-Sicilian-Defense-McDonnell-Attack-2...d6,https://www.chess.com/live/game/3050002563,https://api.chess.com/pub/player/0artmak0,https://api.chess.com/pub/player/raulgonza24
0,chess,blitz,600,True,1,1-0,2018-09-04,05:09:10,2018-9,0ArtMak0,Al_bert,1343,1366,win,resigned,1.0,0.0,0.46694860611555894,0.5330513938844411,C37,https://www.chess.com/openings/C37-Kings-Gambit-Accepted-Ghulam-Kassim-Gambit,https://www.chess.com/live/game/3051731418,https://api.chess.com/pub/player/0artmak0,https://api.chess.com/pub/player/al_bert
0,chess,blitz,600,True,1,0-1,2018-09-04,05:20:08,2018-9,ches_vsev,0ArtMak0,1253,1349,resigned,win,0.0,1.0,0.3652566649476832,0.6347433350523167,B52,https://www.chess.com/openings/B52-Sicilian-Defense-Canal-Main-Line-4.Bxd7-Nxd7-5.O-O-Ngf6,https://www.chess.com/live/game/3051743553,https://api.chess.com/pub/player/ches_vsev,https://api.chess.com/pub/player/0artmak0
0,chess,blitz,600,True,1,1-0,2018-09-04,06:43:31,2018-9,mateocalvo,0ArtMak0,1346,1341,win,timeout,1.0,0.0,0.5071950817090514,0.49280491829094863,B21,https://www.chess.com/openings/B21-Sicilian-Defense-McDonnell-Attack-2...d6,https://www.chess.com/live/game/3051838694,https://api.chess.com/pub/player/mateocalvo,https://api.chess.com/pub/player/0artmak0
0,chess,blitz,600,True,1,0-1,2018-09-04,09:11:35,2018-9,0ArtMak0,SOCCERWAY,1331,1269,timeout,win,0.0,1.0,0.5882899718631628,0.41171002813683716,B07,https://www.chess.com/openings/B07-Pirc-Defense-Harmonist-Variation,https://www.chess.com/live/game/3052014525,https://api.chess.com/pub/player/0artmak0,https://api.chess.com/pub/player/soccerway
0,chess,blitz,600,True,1,1-0,2018-09-04,10:07:17,2018-9,minahanyk,0ArtMak0,1325,1323,win,timeout,1.0,0.0,0.502878199574811,0.4971218004251891,B20,https://www.chess.com/openings/B20-Sicilian-Defense-Bowdler-Attack,https://www.chess.com/live/game/3052088376,https://api.chess.com/pub/player/minahanyk,https://api.chess.com/pub/player/0artmak0
0,chess,blitz,600,True,1,1-0,2018-09-04,14:12:48,2018-9,Romerof63,0ArtMak0,1295,1314,win,checkmated,1.0,0.0,0.4726840269935071,0.527315973006493,B20,https://www.chess.com/openings/B20-Sicilian-Defense-Bowdler-Attack,https://www.chess.com/live/game/3052486248,https://api.chess.com/pub/player/romerof63,https://api.chess.com/pub/player/0artmak0
0,chess,blitz,600,True,1,1/2-1/2,2018-09-04,14:28:19,2018-9,0ArtMak0,heavy313,1315,1339,repetition,repetition,0.5,0.5,0.46551605527316847,0.5344839447268315,C34,https://www.chess.com/openings/C34-Kings-Gambit-Accepted-Fischer-Defense-4.d4-Nf6,https://www.chess.com/live/game/3052515073,https://api.chess.com/pub/player/0artmak0,https://api.chess.com/pub/player/heavy313
0,chess,blitz,600,True,1,1-0,2018-09-04,14:39:52,2018-9,0ArtMak0,olusheyis24,1323,1326,win,resigned,1.0,0.0,0.49568276024494023,0.5043172397550598,B00,https://www.chess.com/openings/B00-Nimzowitsch-Defense,https://www.chess.com/live/game/3052537126,https://api.chess.com/pub/player/0artmak0,https://api.chess.com/pub/player/olusheyis24
