,rules,time_class,time_control,rated,game,result,date,time,period,white.username,black.username,white.rating,black.rating,white.result,black.result,white.score,black.score,white_elo_forecast,black_elo_forecast,eco,eco_url,game_url,white_url,black_url
0,chess,blitz,300,True,1,1-0,2019-02-04,04:40:37,2019-2,hiamoduril,09vrw,1353,1350,win,resigned,1.0,0.0,0.5043172397550598,0.49568276024494023,C41,https://www.chess.com/openings/C41-Philidor-Defense-Exchange-Variation-4.Nxd4-Nf6,https://www.chess.com/live/game/3430912148,https://api.chess.com/pub/player/hiamoduril,https://api.chess.com/pub/player/09vrw
0,chess,blitz,300,True,1,1-0,2019-02-05,01:31:34,2019-2,drzizooo,09vrw,1498,1345,win,timeout,1.0,0.0,0.7069752948085409,0.293024705191459,A02,https://www.chess.com/openings/A02-Birds-Opening,https://www.chess.com/live/game/3433307459,https://api.chess.com/pub/player/drzizooo,https://api.chess.com/pub/player/09vrw
0,chess,blitz,300,True,1,0-1,2019-02-05,02:30:21,2019-2,09vrw,camaro1965,1337,1343,resigned,win,0.0,1.0,0.4913661641789174,0.5086338358210827,C00,https://www.chess.com/openings/C00-French-Defense-Knight-Variation,https://www.chess.com/live/game/3433399813,https://api.chess.com/pub/player/09vrw,https://api.chess.com/pub/player/camaro1965
0,chess,blitz,300,True,1,0-1,2019-02-05,02:36:51,2019-2,camaro1965,09vrw,1335,1345,timeout,win,0.0,1.0,0.48561281583400134,0.5143871841659987,A00,https://www.chess.com/openings/A00-Vant-Kruijs-Opening-1...e5,https://www.chess.com/live/game/3433409831,https://api.chess.com/pub/player/camaro1965,https://api.chess.com/pub/player/09vrw
0,chess,blitz,300,True,1,1-0,2019-02-05,02:46:08,2019-2,09vrw,paulop,1354,1391,win,timeout,1.0,0.0,0.4469531048305375,0.5530468951694625,B50,https://www.chess.com/openings/B50-Sicilian-Defense-2.Nf3-d6-3.g3,https://www.chess.com/live/game/3433423903,https://api.chess.com/pub/player/09vrw,https://api.chess.com/pub/player/paulop
0,chess,blitz,300,True,1,0-1,2019-02-06,01:43:10,2019-2,ynaveen,09vrw,1388,1363,checkmated,win,0.0,1.0,0.5359159269451023,0.4640840730548977,A00,https://www.chess.com/openings/A00-Hungarian-Opening-1...e5-2.Bg2,https://www.chess.com/live/game/3436027835,https://api.chess.com/pub/player/ynaveen,https://api.chess.com/pub/player/09vrw
0,chess,blitz,300,True,1,0-1,2019-02-06,01:48:43,2019-2,09vrw,Thunderhead77,1356,1433,resigned,win,0.0,1.0,0.39096739659576046,0.6090326034042396,C44,https://www.chess.com/openings/C44-Kings-Pawn-Opening-Kings-Knight-Konstantinopolsky-Variation,https://www.chess.com/live/game/3436035938,https://api.chess.com/pub/player/09vrw,https://api.chess.com/pub/player/thunderhead77
0,chess,blitz,300,True,1,0-1,2019-02-06,02:52:45,2019-2,love_sacrificies,09vrw,1299,1363,resigned,win,0.0,1.0,0.4089244036850566,0.5910755963149433,C41,https://www.chess.com/openings/C41-Philidor-Defense,https://www.chess.com/live/game/3436131799,https://api.chess.com/pub/player/love_sacrificies,https://api.chess.com/pub/player/09vrw
0,chess,blitz,300,True,1,1-0,2019-02-06,02:56:40,2019-2,spiropavlovich,09vrw,1413,1356,win,resigned,1.0,0.0,0.581301478368915,0.41869852163108506,C41,https://www.chess.com/openings/C41-Philidor-Defense-3.Bc4,https://www.chess.com/live/game/3436137805,https://api.chess.com/pub/player/spiropavlovich,https://api.chess.com/pub/player/09vrw
0,chess,blitz,300,True,1,1/2-1/2,2019-02-06,03:06:20,2019-2,09vrw,EK57,1353,1211,insufficient,insufficient,0.5,0.5,0.6936879164219654,0.3063120835780346,B30,https://www.chess.com/openings/B30-Sicilian-Defense-Old-Sicilian-Variation,https://www.chess.com/live/game/3436152116,https://api.chess.com/pub/player/09vrw,https://api.chess.com/pub/player/ek57
0,chess,blitz,300,True,1,0-1,2019-02-07,06:22:25,2019-2,09vrw,richieslaughter,1343,1274,resigned,win,0.0,1.0,0.5980137657693436,0.4019862342306564,C41,https://www.chess.com/openings/C41-Philidor-Defense,https://www.chess.com/live/game/3439078053,https://api.chess.com/pub/player/09vrw,https://api.chess.com/pub/player/richieslaughter
0,chess,blitz,300,True,1,0-1,2019-02-07,06:27:22,2019-2,09vrw,eric321,1332,1233,resigned,win,0.0,1.0,0.6387377491117249,0.3612622508882752,B30,https://www.chess.com/openings/B30-Sicilian-Defense-Old-Sicilian-Variation,https://www.chess.com/live/game/3439084497,https://api.chess.com/pub/player/09vrw,https://api.chess.com/pub/player/eric321
0,chess,blitz,300,True,1,0-1,2019-02-07,07:09:40,2019-2,bobbyfischerofchess,09vrw,1277,1339,checkmated,win,0.0,1.0,0.41171002813683716,0.5882899718631628,C00,https://www.chess.com/openings/C00-French-Defense-Normal-Variation,https://www.chess.com/live/game/3439140771,https://api.chess.com/pub/player/bobbyfischerofchess,https://api.chess.com/pub/player/09vrw
0,chess,blitz,300,True,1,0-1,2019-02-07,07:15:47,2019-2,09vrw,ujjwalt,1331,1343,resigned,win,0.0,1.0,0.4827374755676238,0.5172625244323762,C44,https://www.chess.com/openings/C44-Ponziani-Opening,https://www.chess.com/live/game/3439148590,https://api.chess.com/pub/player/09vrw,https://api.chess.com/pub/player/ujjwalt
0,chess,blitz,300,True,1,0-1,2019-02-07,14:55:52,2019-2,09vrw,muratk98,1324,1360,resigned,win,0.0,1.0,0.4483764526890395,0.5516235473109605,B01,https://www.chess.com/openings/B01-Scandinavian-Defense-Mieses-Kotroc-Variation-3.Nc3-Qd8,https://www.chess.com/live/game/3439930241,https://api.chess.com/pub/player/09vrw,https://api.chess.com/pub/player/muratk98
0,chess,blitz,300,True,1,0-1,2019-02-08,02:03:40,2019-2,husenmm,09vrw,1306,1332,timeout,win,0.0,1.0,0.4626526828335072,0.5373473171664928,A40,https://www.chess.com/openings/A40-Queens-Pawn-Opening-Horwitz-Defense,https://www.chess.com/live/game/3441375384,https://api.chess.com/pub/player/husenmm,https://api.chess.com/pub/player/09vrw
0,chess,blitz,300,True,1,0-1,2019-02-08,02:14:18,2019-2,lucero62,09vrw,1284,1339,timeout,win,0.0,1.0,0.42150324765525726,0.5784967523447427,C41,https://www.chess.com/openings/C41-Philidor-Defense,https://www.chess.com/live/game/3441390408,https://api.chess.com/pub/player/lucero62,https://api.chess.com/pub/player/09vrw
0,chess,blitz,300,True,1,0-1,2019-02-08,02:25:36,2019-2,09vrw,EstebanAT21,1331,1334,resigned,win,0.0,1.0,0.49568276024494023,0.5043172397550598,C00,https://www.chess.com/openings/C00-French-Defense-Knight-Variation-2...d5-3.e5-c5,https://www.chess.com/live/game/3441408365,https://api.chess.com/pub/player/09vrw,https://api.chess.com/pub/player/estebanat21
0,chess,blitz,300,True,1,1-0,2019-02-08,03:21:51,2019-2,masterofthepenkins,09vrw,1372,1323,win,checkmated,1.0,0.0,0.5700528235839882,0.42994717641601177,C41,https://www.chess.com/openings/C41-Philidor-Defense,https://www.chess.com/live/game/3441491057,https://api.chess.com/pub/player/masterofthepenkins,https://api.chess.com/pub/player/09vrw
0,chess,blitz,300,True,1,1-0,2019-02-08,03:33:40,2019-2,walili_2001,09vrw,1304,1314,win,resigned,1.0,0.0,0.48561281583400134,0.5143871841659987,C26,https://www.chess.com/openings/C26-Vienna-Game-Falkbeer-Stanley-Variation,https://www.chess.com/live/game/3441508530,https://api.chess.com/pub/player/walili_2001,https://api.chess.com/pub/player/09vrw
0,chess,blitz,300,True,1,1-0,2019-02-08,03:38:42,2019-2,09vrw,PedaDaGreat,1322,1313,win,checkmated,1.0,0.0,0.5129491448928637,0.48705085510713625,B00,https://www.chess.com/openings/B00-Kings-Pawn-Opening-Owen-Defense,https://www.chess.com/live/game/3441515953,https://api.chess.com/pub/player/09vrw,https://api.chess.com/pub/player/pedadagreat
0,chess,blitz,300,True,1,0-1,2019-02-08,03:43:50,2019-2,PedaDaGreat,09vrw,1305,1330,checkmated,win,0.0,1.0,0.4640840730548977,0.5359159269451023,C34,https://www.chess.com/openings/C34-Kings-Gambit-Accepted-MacLeod-Defense,https://www.chess.com/live/game/3441523273,https://api.chess.com/pub/player/pedadagreat,https://api.chess.com/pub/player/09vrw
0,chess,blitz,300,True,1,1-0,2019-02-08,03:57:00,2019-2,erodrd,09vrw,1430,1324,win,resigned,1.0,0.0,0.6479830132503057,0.3520169867496943,C24,https://www.chess.com/openings/C24-Bishops-Opening-Berlin-Defense-3.d3,https://www.chess.com/live/game/3441542040,https://api.chess.com/pub/player/erodrd,https://api.chess.com/pub/player/09vrw
0,chess,blitz,300,True,1,1-0,2019-02-08,05:53:57,2019-2,09vrw,HomeBridgeRealestate,1332,1316,win,checkmated,1.0,0.0,0.5230095872975623,0.4769904127024377,C44,https://www.chess.com/openings/C44-Ponziani-Opening,https://www.chess.com/live/game/3441700871,https://api.chess.com/pub/player/09vrw,https://api.chess.com/pub/player/homebridgerealestate
0,chess,blitz,300,True,1,0-1,2019-02-09,05:50:32,2019-2,09vrw,sikawalaleo,1321,1228,checkmated,win,0.0,1.0,0.6307302886162022,0.3692697113837977,B27,https://www.chess.com/openings/B27-Sicilian-Defense-Hyperaccelerated-Dragon-Fianchetto-Pterodactyl-Defense,https://www.chess.com/live/game/3444375772,https://api.chess.com/pub/player/09vrw,https://api.chess.com/pub/player/sikawalaleo
0,chess,blitz,300,True,1,0-1,2019-02-09,14:07:24,2019-2,jfesema,09vrw,1282,1328,resigned,win,0.0,1.0,0.43418479693076684,0.5658152030692333,C20,https://www.chess.com/openings/C20-Kings-Pawn-Opening-Leonardis-Variation-2...Nf6-3.f4,https://www.chess.com/live/game/3445201044,https://api.chess.com/pub/player/jfesema,https://api.chess.com/pub/player/09vrw
0,chess,blitz,300,True,1,1-0,2019-02-09,14:16:12,2019-2,09vrw,walametrabaho,1335,1256,win,timeout,1.0,0.0,0.6117705007810643,0.3882294992189357,B01,https://www.chess.com/openings/B01-Scandinavian-Defense-Mieses-Kotroc-Main-Line,https://www.chess.com/live/game/3445219577,https://api.chess.com/pub/player/09vrw,https://api.chess.com/pub/player/walametrabaho
0,chess,blitz,300,True,1,1-0,2019-02-09,16:04:32,2019-2,kungfooeykick,09vrw,1342,1327,win,checkmated,1.0,0.0,0.5215733330511455,0.47842666694885455,E00,https://www.chess.com/openings/E00-Indian-Game-East-Indian-Defense,https://www.chess.com/live/game/3445467380,https://api.chess.com/pub/player/kungfooeykick,https://api.chess.com/pub/player/09vrw
0,chess,blitz,300,True,1,1-0,2019-02-09,16:08:53,2019-2,09vrw,coolashy,1335,1321,win,abandoned,1.0,0.0,0.5201367220358165,0.47986327796418354,C41,https://www.chess.com/openings/C41-Philidor-Defense,https://www.chess.com/live/game/3445477253,https://api.chess.com/pub/player/09vrw,https://api.chess.com/pub/player/coolashy
